"epoch","Group: Unmasked - train/distill_loss","Group: Unmasked - train/distill_loss__MIN","Group: Unmasked - train/distill_loss__MAX","Group: Unmasked - _step","Group: Unmasked - _step__MIN","Group: Unmasked - _step__MAX","Group: Masked - train/distill_loss","Group: Masked - train/distill_loss__MIN","Group: Masked - train/distill_loss__MAX","Group: Masked - _step","Group: Masked - _step__MIN","Group: Masked - _step__MAX"
"568","0.004444494377821684","0.0044038607738912106","0.004473443608731031","1137","1137","1137","0.0054985743947327135","0.005462035071104765","0.005583437625318766","1137","1137","1137"
"569","0.004441909957677126","0.004402550403028727","0.004467708524316549","1139","1139","1139","0.005525719188153744","0.005473445635288954","0.005558417644351721","1139","1139","1139"
"570","0.004441198077984154","0.004385385662317276","0.004483276512473822","1141","1141","1141","0.005527171306312084","0.005477500148117542","0.005546387750655413","1141","1141","1141"
"571","0.004422838450409472","0.004401141777634621","0.004445704165846109","1143","1143","1143","0.005516771785914898","0.005449231714010239","0.005595366004854441","1143","1143","1143"
"572","0.004441192140802741","0.004401714541018009","0.0044686016626656055","1145","1145","1145","0.0055118677206337455","0.005444491747766733","0.0055888378992676735","1145","1145","1145"
"573","0.004433527821674943","0.004416656214743853","0.004449897911399603","1147","1147","1147","0.005500266421586275","0.00545887928456068","0.005525232292711735","1147","1147","1147"
"574","0.004431908717378974","0.004392134491354227","0.004474155139178038","1149","1149","1149","0.005509799439460039","0.00547293433919549","0.005533602554351091","1149","1149","1149"
"575","0.0044242097064852715","0.004384730011224747","0.00444721058011055","1151","1151","1151","0.005529456492513418","0.0055024768225848675","0.005566172767430544","1151","1151","1151"
"576","0.00443345180246979","0.004402174148708582","0.0044732727110385895","1153","1153","1153","0.005506814830005169","0.005406782031059265","0.00556595204398036","1153","1153","1153"
"577","0.004430081811733544","0.004401949234306812","0.004441689699888229","1155","1155","1155","0.005491162650287151","0.005472196731716394","0.00550926523283124","1155","1155","1155"
"578","0.004428052809089422","0.004391015041619539","0.004442289471626282","1157","1157","1157","0.005502794869244099","0.0054178060963749886","0.005549113266170025","1157","1157","1157"
"579","0.004425237304531038","0.00438337866216898","0.004470914602279663","1159","1159","1159","0.005517073720693588","0.005465593654662371","0.005576120689511299","1159","1159","1159"
"580","0.004422865225933492","0.0043983240611851215","0.00444516958668828","1161","1161","1161","0.00549851069226861","0.005451258271932602","0.005563755054026842","1161","1161","1161"
"581","0.004420754732564092","0.0043966639786958694","0.004438355099409819","1163","1163","1163","0.005505924951285124","0.005460481159389019","0.0055299680680036545","1163","1163","1163"
"582","0.004432730958797038","0.0044066449627280235","0.00445264158770442","1165","1165","1165","0.005470024701207876","0.005452809855341911","0.0054959808476269245","1165","1165","1165"
"583","0.0044193234061822295","0.004400572273880243","0.00444314768537879","1167","1167","1167","0.0054873074404895306","0.005465539172291756","0.005506548564881086","1167","1167","1167"
"584","0.004417199059389532","0.004391042981296778","0.004432683810591698","1169","1169","1169","0.005483303871005774","0.005409719422459602","0.0055339038372039795","1169","1169","1169"
"585","0.004417285788804293","0.0043950267136096954","0.0044523682445287704","1171","1171","1171","0.005513249803334475","0.005460827611386776","0.005587857216596603","1171","1171","1171"
"586","0.004415410221554339","0.004361528437584639","0.004446723964065313","1173","1173","1173","0.005490641575306654","0.005454909987747669","0.005520393140614033","1173","1173","1173"
"587","0.0044310432858765125","0.004375114105641842","0.004473127890378237","1175","1175","1175","0.005499734543263912","0.005467823240906","0.00554901035502553","1175","1175","1175"
"588","0.004408254171721637","0.004377380013465881","0.004424104001373053","1177","1177","1177","0.005468011647462845","0.005418797489255667","0.00549905514344573","1177","1177","1177"
"589","0.00441472593229264","0.004382144194096327","0.004459135700017214","1179","1179","1179","0.005487028323113918","0.005472077988088131","0.005501889158040285","1179","1179","1179"
"590","0.004407178494147956","0.004358717240393162","0.004453329369425774","1181","1181","1181","0.005474575608968735","0.005445249378681183","0.0055149313993752","1181","1181","1181"
"591","0.004393075010739267","0.004360382445156574","0.004417902324348688","1183","1183","1183","0.005489311087876559","0.00541272945702076","0.005546347238123417","1183","1183","1183"
"592","0.004413393326103687","0.004374146461486816","0.004442165605723858","1185","1185","1185","0.005459379125386477","0.005421231500804424","0.005555468145757914","1185","1185","1185"
"593","0.004401910002343357","0.004368410911411047","0.004427907057106495","1187","1187","1187","0.005484842974692583","0.005430297926068306","0.005531725008040667","1187","1187","1187"
"594","0.004397698678076267","0.004355987533926964","0.004440531600266695","1189","1189","1189","0.005465210322290659","0.005417203530669212","0.0054924082942306995","1189","1189","1189"
"595","0.004380636848509312","0.0043432340025901794","0.004415174014866352","1191","1191","1191","0.005457828287035227","0.0054230294190347195","0.005507372785359621","1191","1191","1191"
"596","0.00439941215639313","0.004386457614600658","0.004418594297021627","1193","1193","1193","0.005481235776096582","0.005433627404272556","0.005510325077921152","1193","1193","1193"
"597","0.004414830512056748","0.004400976002216339","0.004441699478775263","1195","1195","1195","0.005460737925022841","0.0053947437554597855","0.005509993061423302","1195","1195","1195"
"598","0.0043990604269007845","0.004381473176181316","0.004417974501848221","1197","1197","1197","0.005471388436853885","0.005440281238406897","0.00548923946917057","1197","1197","1197"
"599","0.004421871931602557","0.004391822032630444","0.0044618332758545876","1199","1199","1199","0.0054744403809309","0.005437166430056095","0.005536015145480633","1199","1199","1199"
"600","0.00439286387215058","0.004373827017843723","0.004410982131958008","1201","1201","1201","0.005455773230642081","0.005436968058347702","0.005478422157466412","1201","1201","1201"
"601","0.004411744264264901","0.004369284026324749","0.0044492087326943874","1203","1203","1203","0.005462291277945041","0.005407344549894333","0.005523244384676218","1203","1203","1203"
"602","0.004392141476273537","0.004355959594249725","0.004423766862601042","1205","1205","1205","0.0054682157002389434","0.0054075587540864944","0.005539387464523315","1205","1205","1205"
"603","0.00439336197450757","0.004346960689872503","0.004436158575117588","1207","1207","1207","0.005485483352094889","0.005467187613248825","0.005509659647941589","1207","1207","1207"
"604","0.004414234776049852","0.004386045504361391","0.004444662015885115","1209","1209","1209","0.00548897534608841","0.0054024746641516685","0.005566966254264116","1209","1209","1209"
"605","0.004391262618203958","0.004359545651823282","0.00441766669973731","1211","1211","1211","0.0054456178098917","0.005396283231675625","0.005472294520586729","1211","1211","1211"
"606","0.004389240872114897","0.0043626450933516026","0.004403749015182257","1213","1213","1213","0.005478243622928858","0.005415783263742924","0.005543141160160303","1213","1213","1213"
"607","0.004395417092988889","0.004366014152765274","0.004423689097166061","1215","1215","1215","0.005465939361602068","0.005437585059553385","0.005509713664650917","1215","1215","1215"
"608","0.004403331006566684","0.004385937936604023","0.00441823760047555","1217","1217","1217","0.00545742055401206","0.0053918808698654175","0.005497967358678579","1217","1217","1217"
"609","0.004366949821511905","0.004332949873059988","0.004398536402732134","1219","1219","1219","0.005457309912890196","0.005437338259071112","0.005486621987074614","1219","1219","1219"
"610","0.004388463528205951","0.004385501146316528","0.004392837639898062","1221","1221","1221","0.005473822727799416","0.005421249195933342","0.005556852091103792","1221","1221","1221"
"611","0.004399529968698819","0.0043448833748698235","0.004429454915225506","1223","1223","1223","0.005453807953745127","0.005417520646005869","0.0054964907467365265","1223","1223","1223"
"612","0.004385944455862045","0.004379387479275465","0.004390209913253784","1225","1225","1225","0.005445608776062727","0.00540387537330389","0.005487792659550905","1225","1225","1225"
"613","0.004383690344790618","0.004360288381576538","0.004409991670399904","1227","1227","1227","0.005464064609259367","0.0054220957681536674","0.0054860226809978485","1227","1227","1227"
"614","0.0043727549103399115","0.00435319310054183","0.004393843933939934","1229","1229","1229","0.0054355237632989885","0.005391299724578857","0.005459728185087442","1229","1229","1229"
"615","0.004380461604644855","0.0043616630136966705","0.00439764279872179","1231","1231","1231","0.005466571636497974","0.0053999158553779125","0.005524847656488419","1231","1231","1231"
"616","0.004385648916165034","0.00438442500308156","0.004386721644550562","1233","1233","1233","0.0054742548614740375","0.00543655501678586","0.005525883752852678","1233","1233","1233"
"617","0.004384985038389762","0.004373837728053331","0.004396060947328806","1235","1235","1235","0.005424465239048004","0.0053780945017933846","0.005467938259243965","1235","1235","1235"
"618","0.004360516245166461","0.004346692468971014","0.004385394975543022","1237","1237","1237","0.0054396364837884905","0.00540901767089963","0.0054847621358931065","1237","1237","1237"
"619","0.004373034151891868","0.004351137671619654","0.004393446259200573","1239","1239","1239","0.005476381722837686","0.005445349030196667","0.005518350284546614","1239","1239","1239"
"620","0.004365628119558096","0.004344443790614605","0.004384904634207487","1241","1241","1241","0.005436332151293755","0.005394098348915577","0.005479562561959028","1241","1241","1241"
"621","0.004363690037280321","0.004339100793004036","0.004392707254737616","1243","1243","1243","0.005440125893801451","0.005413120146840811","0.00549389747902751","1243","1243","1243"
"622","0.004386581325282653","0.004339008592069149","0.004420411307364702","1245","1245","1245","0.005422282684594393","0.005393108818680048","0.005467802286148071","1245","1245","1245"
"623","0.0043828305788338184","0.004372468683868647","0.004392158705741167","1247","1247","1247","0.005430399719625711","0.005379196256399155","0.005466522183269262","1247","1247","1247"
"624","0.004367200657725334","0.004342642612755299","0.004394921474158764","1249","1249","1249","0.0054461250081658365","0.005414489656686783","0.005498032085597515","1249","1249","1249"
"625","0.004362788672248523","0.004334517754614353","0.004379115998744965","1251","1251","1251","0.00545552633702755","0.005440115462988615","0.005488094873726368","1251","1251","1251"
"626","0.004370261915028095","0.0043474482372403145","0.004383482970297337","1253","1253","1253","0.005429426953196525","0.005374878644943237","0.005451338365674019","1253","1253","1253"
"627","0.0043592316408952074","0.004354636184871197","0.004366855602711439","1255","1255","1255","0.005421912111341953","0.005343772936612368","0.005478705279529095","1255","1255","1255"
"628","0.0043559942084054155","0.004322679713368416","0.004402409307658672","1257","1257","1257","0.005458045378327369","0.005418086890131235","0.005506536457687616","1257","1257","1257"
"629","0.0043427109097441035","0.004325229208916426","0.004374001640826464","1259","1259","1259","0.005423376802355051","0.005395087413489819","0.005464460235089064","1259","1259","1259"
"630","0.00435183010995388","0.004321902524679899","0.004375060088932514","1261","1261","1261","0.005398708861321211","0.005344777833670378","0.00545225664973259","1261","1261","1261"
"631","0.0043512194727857905","0.0043435851112008095","0.004358504433184862","1263","1263","1263","0.00543465381488204","0.005375242326408625","0.005457338877022266","1263","1263","1263"
"632","0.004355564247816801","0.004319879226386547","0.004381406120955944","1265","1265","1265","0.005398237332701683","0.005379656795412302","0.005424036178737879","1265","1265","1265"
"633","0.00434983925273021","0.004328903742134571","0.0043661948293447495","1267","1267","1267","0.005386620108038187","0.005345539189875126","0.005434756632894278","1267","1267","1267"
"634","0.0043542333878576756","0.004336234647780657","0.004368016496300697","1269","1269","1269","0.005409630201756954","0.005402068141847849","0.005424773320555687","1269","1269","1269"
"635","0.0043438322221239405","0.004333505406975746","0.004354283679276705","1271","1271","1271","0.005405987985432148","0.005365213844925165","0.005462447181344032","1271","1271","1271"
"636","0.00435580840955178","0.004335898905992508","0.0043678260408341885","1273","1273","1273","0.0054175698198378084","0.005387625657021999","0.005445396527647972","1273","1273","1273"
"637","0.004337383278956016","0.004330137744545937","0.004344434943050146","1275","1275","1275","0.005426231026649475","0.005370762664824724","0.005482202395796776","1275","1275","1275"
"638","0.00433541073774298","0.004306531511247158","0.0043725441209971905","1277","1277","1277","0.0054240917786955835","0.005402100272476673","0.0054425206035375595","1277","1277","1277"
"639","0.004322344747682412","0.004307338036596775","0.004330561030656099","1279","1279","1279","0.005403505172580481","0.0053804549388587475","0.005418688058853149","1279","1279","1279"
"640","0.004341085907071829","0.004327371250838041","0.004348949063569307","1281","1281","1281","0.005388509389013052","0.005377407651394606","0.005399847868829966","1281","1281","1281"
"641","0.004343592872222264","0.004334458149969578","0.004354267846792936","1283","1283","1283","0.005402965843677521","0.005334770306944847","0.0054424903355538845","1283","1283","1283"
"642","0.0043245952886839705","0.00429056491702795","0.004348389804363251","1285","1285","1285","0.005406934767961502","0.005302176810801029","0.005485662259161472","1285","1285","1285"
"643","0.004322309357424577","0.004291184712201357","0.004359575919806957","1287","1287","1287","0.0054046428762376305","0.005373971536755562","0.005446415860205889","1287","1287","1287"
"644","0.004330064635723829","0.004294747486710548","0.004362720996141434","1289","1289","1289","0.005427214223891497","0.00536948861554265","0.005476364865899086","1289","1289","1289"
"645","0.004330161182830731","0.004317617043852806","0.004343150183558464","1291","1291","1291","0.005414959415793419","0.005390063393861055","0.005433531012386084","1291","1291","1291"
"646","0.004318466254820426","0.004307058174163103","0.004334843717515469","1293","1293","1293","0.005425582360476256","0.00535993417724967","0.005487899761646986","1293","1293","1293"
"647","0.004338961560279131","0.004310467280447483","0.0043790568597614765","1295","1295","1295","0.005416827648878098","0.005394819192588329","0.00545730022713542","1295","1295","1295"
"648","0.00433515477925539","0.004332376644015312","0.004338752944022417","1297","1297","1297","0.005402161926031113","0.005355207249522209","0.005454018246382475","1297","1297","1297"
"649","0.004331131620953481","0.004279201850295067","0.004357959143817425","1299","1299","1299","0.005388519074767828","0.0053347074426710606","0.005420309957116842","1299","1299","1299"
"650","0.004322962524990241","0.004301718436181545","0.00434085913002491","1301","1301","1301","0.005385249108076096","0.005319457501173019","0.005433020181953907","1301","1301","1301"
"651","0.004316610749810934","0.004287488292902708","0.0043398006819188595","1303","1303","1303","0.005399736296385527","0.00534690311178565","0.005418816115707159","1303","1303","1303"
"652","0.004311156769593556","0.004294035490602255","0.0043371389620006084","1305","1305","1305","0.005411506723612547","0.005385870113968849","0.005458828993141651","1305","1305","1305"
"653","0.004337432018170754","0.0043264636769890785","0.004354544915258884","1307","1307","1307","0.005408976133912802","0.005379597190767527","0.005461977329105139","1307","1307","1307"
"654","0.004312898963689804","0.004293519072234631","0.004336818121373653","1309","1309","1309","0.005411031376570463","0.005340831819921732","0.005484226159751415","1309","1309","1309"
"655","0.004305003210902214","0.004279493819922209","0.004334785509854555","1311","1311","1311","0.005415722634643317","0.00537104019895196","0.005480450578033924","1311","1311","1311"
"656","0.004310730068633954","0.004284145310521126","0.004324501380324364","1313","1313","1313","0.0053858100436627865","0.005330174695700407","0.005459337495267391","1313","1313","1313"
"657","0.004317244204382102","0.004285047762095928","0.004344523418694735","1315","1315","1315","0.005389913450926542","0.005332952830940485","0.005416727624833584","1315","1315","1315"
"658","0.004314146625498931","0.0042882077395915985","0.004345360212028027","1317","1317","1317","0.00537645872682333","0.005349303595721722","0.005410791840404272","1317","1317","1317"
"659","0.004327822010964155","0.004303798079490662","0.004347091540694237","1319","1319","1319","0.005391094367951155","0.005356235429644585","0.005422710906714201","1319","1319","1319"
"660","0.004303203119585912","0.0042739142663776875","0.004318987485021353","1321","1321","1321","0.005366723705083132","0.0053361402824521065","0.005384776741266251","1321","1321","1321"
"661","0.004301896629234155","0.0042871227487921715","0.004322486463934183","1323","1323","1323","0.005364309716969729","0.005293483845889568","0.00540597178041935","1323","1323","1323"
"662","0.004304817877709866","0.004296423401683569","0.004311797209084034","1325","1325","1325","0.005409478023648262","0.005367425736039877","0.005462369881570339","1325","1325","1325"
"663","0.004304984274009864","0.004295432008802891","0.004313870798796415","1327","1327","1327","0.00539850601926446","0.005352915730327368","0.005439384840428829","1327","1327","1327"
"664","0.004329210768143336","0.004321618936955929","0.004335151985287666","1329","1329","1329","0.005366041138768196","0.005332217551767826","0.00540970079600811","1329","1329","1329"
"665","0.004294464364647865","0.0042693279683589935","0.004315027501434088","1331","1331","1331","0.005361981317400932","0.00533433398231864","0.00539495050907135","1331","1331","1331"
"666","0.004290555138140917","0.004268566146492958","0.004314334597438574","1333","1333","1333","0.005374683253467083","0.005289813503623009","0.005425081588327885","1333","1333","1333"
"667","0.004292034699271123","0.004255708307027817","0.004323008470237255","1335","1335","1335","0.0053710581734776495","0.005327629391103983","0.005403223913162947","1335","1335","1335"
"668","0.0042863514584799605","0.004252341575920582","0.00431005610153079","1337","1337","1337","0.005366491992026568","0.005346972029656172","0.005389475263655186","1337","1337","1337"
"669","0.004289708410700162","0.004250519908964634","0.00432492233812809","1339","1339","1339","0.005391568318009377","0.0053727757185697556","0.0054350001737475395","1339","1339","1339"
"670","0.004287632182240486","0.004251702222973108","0.004306943155825138","1341","1341","1341","0.00537457661703229","0.005340131465345621","0.005446137860417366","1341","1341","1341"
"671","0.004287643823772669","0.004255439154803753","0.004305848851799965","1343","1343","1343","0.005367582757025957","0.005304792430251837","0.0054496587254107","1343","1343","1343"
"672","0.004298613717158635","0.004262235015630722","0.004317438695579767","1345","1345","1345","0.005361456423997879","0.005326807498931885","0.005384083371609449","1345","1345","1345"
"673","0.004298037849366665","0.004292650613933802","0.004303597379475832","1347","1347","1347","0.00536487977951765","0.0053279767744243145","0.005395696498453617","1347","1347","1347"
"674","0.004284752532839775","0.004268924240022898","0.004296644125133753","1349","1349","1349","0.00537076685577631","0.005352504085749388","0.005403174553066492","1349","1349","1349"
"675","0.004286499073108037","0.004276665393263102","0.004292855970561504","1351","1351","1351","0.005348957888782024","0.005327812395989895","0.005378898698836565","1351","1351","1351"
"676","0.004272239437947671","0.004247162491083145","0.004298430867493153","1353","1353","1353","0.00536589277908206","0.005310730542987585","0.005422316025942564","1353","1353","1353"
"677","0.004289425288637479","0.004267379175871611","0.004322093445807695","1355","1355","1355","0.005381063558161259","0.005300912074744701","0.005421377252787352","1355","1355","1355"
"678","0.004279994561026494","0.004263983108103275","0.004299825523048639","1357","1357","1357","0.005361057445406913","0.00529708806425333","0.005397612228989601","1357","1357","1357"
"679","0.004274818114936352","0.0042455727234482765","0.004314754623919725","1359","1359","1359","0.005370513070374727","0.005335243884474039","0.005433502607047558","1359","1359","1359"
"680","0.004283996298909187","0.004255508538335562","0.004306935239583254","1361","1361","1361","0.005361635331064462","0.005307700019329786","0.005394709296524525","1361","1361","1361"
"681","0.0042700863753755884","0.0042374092154204845","0.004305082838982344","1363","1363","1363","0.0053585564717650415","0.005339254159480333","0.0053973570466041565","1363","1363","1363"
"682","0.004267505214860042","0.0042451294139027596","0.004299328662455082","1365","1365","1365","0.005363607592880726","0.0053543164394795895","0.00537573779001832","1365","1365","1365"
"683","0.00428044842556119","0.004270708654075861","0.004296128172427416","1367","1367","1367","0.00535430470481515","0.005327856168150902","0.005394596606492996","1367","1367","1367"
"684","0.004276615101844072","0.00425361143425107","0.004297574050724506","1369","1369","1369","0.00534421056509018","0.005298558622598648","0.005392981227487326","1369","1369","1369"
"685","0.004265955649316311","0.004254260566085577","0.0042824759148061275","1371","1371","1371","0.005348048359155655","0.005301701836287975","0.005386800039559603","1371","1371","1371"
"686","0.004273890207211177","0.004255961626768112","0.004283701069653034","1373","1373","1373","0.005355683993548155","0.005321257747709751","0.005388903897255659","1373","1373","1373"
"687","0.004266047850251198","0.004237533546984196","0.0042939567938447","1375","1375","1375","0.005340186227113008","0.0053039914928376675","0.00538463843986392","1375","1375","1375"
"688","0.004269189201295376","0.004238088149577379","0.00428839260712266","1377","1377","1377","0.005345469806343317","0.005289133638143539","0.0053907353430986404","1377","1377","1377"
"689","0.004266538191586733","0.004239763133227825","0.004284372087568045","1379","1379","1379","0.005351142026484013","0.00532221794128418","0.005397703032940626","1379","1379","1379"
"690","0.004261898032079141","0.004242973402142525","0.0042975288815796375","1381","1381","1381","0.0053567496128380295","0.005322285462170839","0.00537928706035018","1381","1381","1381"
"691","0.004273546393960714","0.004235992673784494","0.00431013060733676","1383","1383","1383","0.005340064689517021","0.005262366030365229","0.005404097493737936","1383","1383","1383"
"692","0.004251681423435609","0.004240254871547222","0.004269106779247522","1385","1385","1385","0.005339204333722591","0.005323041696101427","0.0053583900444209576","1385","1385","1385"
"693","0.004263730098803838","0.004242430441081524","0.004277319181710482","1387","1387","1387","0.005348585918545723","0.005326906219124794","0.0053771547973155975","1387","1387","1387"
"694","0.0042596749650935335","0.004241759888827801","0.004269083496183157","1389","1389","1389","0.005351803358644247","0.005338667426258326","0.005384582094848156","1389","1389","1389"
"695","0.004270413890480995","0.004248927813023329","0.004294589161872864","1391","1391","1391","0.005333185847848654","0.0053051672875881195","0.005349067971110344","1391","1391","1391"
"696","0.004259747142593066","0.004249506164342165","0.004279331304132938","1393","1393","1393","0.005328679550439119","0.005283518228679895","0.005355448462069035","1393","1393","1393"
"697","0.004255328172196944","0.004235403146594763","0.004285767674446106","1395","1395","1395","0.005323577392846346","0.005292128771543503","0.005367538891732693","1395","1395","1395"
"698","0.004257841035723686","0.004221185576170683","0.004295350518077612","1397","1397","1397","0.005340167414397001","0.005313999485224485","0.0053880661725997925","1397","1397","1397"
"699","0.004253679110358159","0.004243171773850918","0.004266310483217239","1399","1399","1399","0.005320474784821272","0.005285733845084906","0.005346113815903664","1399","1399","1399"
"700","0.004252214760830005","0.004229524172842503","0.004276643972843885","1401","1401","1401","0.005310675408691168","0.0052887736819684505","0.005352747160941362","1401","1401","1401"
"701","0.004249152727425098","0.004200291354209185","0.0042909663170576096","1403","1403","1403","0.005362403485924006","0.0053182789124548435","0.005389025900512934","1403","1403","1403"
"702","0.004242884150395791","0.004227404482662678","0.004269992932677269","1405","1405","1405","0.005347854923456907","0.005325585603713989","0.005360861774533987","1405","1405","1405"
"703","0.004255144080768029","0.004235458560287952","0.004267545882612467","1407","1407","1407","0.005332400184124708","0.005297056864947081","0.00539291650056839","1407","1407","1407"
"704","0.0042373803444206715","0.004210756625980139","0.0042573860846459866","1409","1409","1409","0.005325227044522762","0.005296545568853617","0.005347159691154957","1409","1409","1409"
"705","0.004246130120009184","0.004225215874612331","0.004259704612195492","1411","1411","1411","0.005328058730810881","0.005305535160005093","0.0053480095230042934","1411","1411","1411"
"706","0.004237011851121982","0.004211638122797012","0.0042558154091238976","1413","1413","1413","0.005330028478056192","0.0052922130562365055","0.005374455824494362","1413","1413","1413"
"707","0.004245562323679526","0.004233049228787422","0.004255761858075857","1415","1415","1415","0.005335751175880432","0.005271530244499445","0.005362836644053459","1415","1415","1415"
"708","0.004239927201221387","0.004217188339680433","0.004261238966137171","1417","1417","1417","0.005323450267314911","0.005281455349177122","0.005356358829885721","1417","1417","1417"
"709","0.004234135927011569","0.00421522743999958","0.004261469468474388","1419","1419","1419","0.00531918341293931","0.005289182532578707","0.005349626298993826","1419","1419","1419"
"710","0.00423988498126467","0.00421222485601902","0.004266899544745684","1421","1421","1421","0.005299367010593414","0.0052659036591649055","0.0053281537257134914","1421","1421","1421"
"711","0.004231698345392942","0.004204001277685165","0.004259152337908745","1423","1423","1423","0.005313280411064625","0.005299618002027273","0.005322543904185295","1423","1423","1423"
"712","0.00424137944355607","0.004219538997858763","0.0042679086327552795","1425","1425","1425","0.005330358166247606","0.005258840974420309","0.005360920447856188","1425","1425","1425"
"713","0.004230243929972251","0.004200716502964497","0.0042569441720843315","1427","1427","1427","0.005325178522616625","0.005291731562465429","0.0053535508923232555","1427","1427","1427"
"714","0.004239038719485204","0.004228446166962385","0.004257736727595329","1429","1429","1429","0.005325037520378828","0.005278835538774729","0.0053713880479335785","1429","1429","1429"
"715","0.004218605812638998","0.004195783287286758","0.0042396909557282925","1431","1431","1431","0.005330564919859171","0.005293200258165598","0.005406835116446018","1431","1431","1431"
"716","0.0042307814583182335","0.004216026980429888","0.004244456999003887","1433","1433","1433","0.005320620443671942","0.005279598291963339","0.005343127530068159","1433","1433","1433"
"717","0.0042248790462811785","0.004199265502393246","0.004252860322594643","1435","1435","1435","0.005313281156122685","0.005291248671710491","0.005340018309652805","1435","1435","1435"
"718","0.004217398663361867","0.0041800206527113914","0.004256207495927811","1437","1437","1437","0.0053288167342543605","0.005292784888297319","0.005383699666708708","1437","1437","1437"
"719","0.004228686913847923","0.004195540212094784","0.00427162554115057","1439","1439","1439","0.005318447947502136","0.005256831180304289","0.005369161255657673","1439","1439","1439"
"720","0.0042103213878969354","0.004204003605991602","0.004220123868435621","1441","1441","1441","0.005314267985522747","0.005296258255839348","0.005330788902938366","1441","1441","1441"
"721","0.0042290448521574335","0.004212758503854275","0.0042562237940728664","1443","1443","1443","0.005298656783998013","0.005270658992230892","0.0053248279727995396","1443","1443","1443"
"722","0.004216797184199095","0.004185246769338846","0.004246662370860577","1445","1445","1445","0.0053188703954219815","0.0052940621972084045","0.005342139396816492","1445","1445","1445"
"723","0.004226353019475937","0.004210826009511948","0.004251649137586355","1447","1447","1447","0.005313745979219675","0.005283333361148834","0.005331527907401323","1447","1447","1447"
"724","0.00421178387477994","0.0041824826039373875","0.0042344038374722","1449","1449","1449","0.005319956410676241","0.005304517690092325","0.005337219685316086","1449","1449","1449"
"725","0.004224152925113837","0.0041938587091863155","0.004242402967065573","1451","1451","1451","0.005305737815797329","0.005262230988591909","0.005335486494004726","1451","1451","1451"
"726","0.004217859357595444","0.0041794502176344395","0.00425046868622303","1453","1453","1453","0.005325756873935461","0.00527595728635788","0.005358885042369366","1453","1453","1453"
"727","0.004222763702273369","0.004193057771772146","0.004260399378836155","1455","1455","1455","0.005308089964091778","0.00525545421987772","0.0053363521583378315","1455","1455","1455"
"728","0.004209492821246386","0.004196242429316044","0.004227190278470516","1457","1457","1457","0.005284007918089628","0.005247863009572029","0.005320704076439142","1457","1457","1457"
"729","0.0042076568740109606","0.00418443139642477","0.004228399600833654","1459","1459","1459","0.005301798414438963","0.005212726071476936","0.005352777894586325","1459","1459","1459"
"730","0.004217407666146755","0.004188864026218653","0.004236084409058094","1461","1461","1461","0.00529652126133442","0.005259043537080288","0.005332734435796738","1461","1461","1461"
"731","0.004205073385188977","0.004170294851064682","0.004227422643452883","1463","1463","1463","0.00531293535605073","0.005259024444967508","0.005354126915335655","1463","1463","1463"
"732","0.004207681864500046","0.004172926302999258","0.004235043190419674","1465","1465","1465","0.005290184263139963","0.005258879624307156","0.005307735409587622","1465","1465","1465"
"733","0.0042128243173162145","0.0041835191659629345","0.00424926495179534","1467","1467","1467","0.005296861939132214","0.005244839005172253","0.005344127770513296","1467","1467","1467"
"734","0.004203537789483865","0.0041814218275249004","0.004216045141220093","1469","1469","1469","0.005312944203615189","0.005275582894682884","0.005339683964848518","1469","1469","1469"
"735","0.004220613278448582","0.004204949364066124","0.004235237371176481","1471","1471","1471","0.005301643721759319","0.005256602540612221","0.005332074128091335","1471","1471","1471"
"736","0.004196343012154102","0.004168979823589325","0.004218896850943565","1473","1473","1473","0.0053029989823699","0.005267483647912741","0.00534029072150588","1473","1473","1473"
"737","0.004197470222910245","0.004166279453784227","0.004217157606035471","1475","1475","1475","0.005301342904567718","0.005262384191155434","0.005339906085282564","1475","1475","1475"
"738","0.004194900548706452","0.004168140701949596","0.00421468960121274","1477","1477","1477","0.005291024688631296","0.00525687076151371","0.005328574683517218","1477","1477","1477"
"739","0.004198657193531592","0.0041571008041501045","0.004223287105560303","1479","1479","1479","0.005301790498197079","0.0052627562545239925","0.005327546503394842","1479","1479","1479"
"740","0.004203467319409053","0.004176333546638489","0.004219295457005501","1481","1481","1481","0.005293472390621901","0.005258011166006327","0.0053073992021381855","1481","1481","1481"
"741","0.0041940719820559025","0.004171648528426886","0.004223228432238102","1483","1483","1483","0.005297120567411185","0.005253706593066454","0.005339660681784153","1483","1483","1483"
"742","0.004192354312787454","0.004175507463514805","0.004211044404655695","1485","1485","1485","0.005268350522965193","0.00523409666493535","0.005297085270285606","1485","1485","1485"
"743","0.004192567275216182","0.004177556373178959","0.004221067763864994","1487","1487","1487","0.005297485087066889","0.005249636247754097","0.005335127003490925","1487","1487","1487"
"744","0.004184916770706574","0.004147988278418779","0.004216806497424841","1489","1489","1489","0.005291240755468607","0.005264896899461746","0.005309632979333401","1489","1489","1489"
"745","0.004194443890204032","0.004159541334956884","0.004224617965519428","1491","1491","1491","0.005298268981277943","0.0052375211380422115","0.0053460076451301575","1491","1491","1491"
"746","0.004192179534584284","0.004161277320235968","0.00421520322561264","1493","1493","1493","0.0053007684648036955","0.005261044483631849","0.005329168401658535","1493","1493","1493"
